dt,LandAverageTemperature,LandAverageTemperatureUncertainty,LandMaxTemperature,LandMaxTemperatureUncertainty,LandMinTemperature,LandMinTemperatureUncertainty,LandAndOceanAverageTemperature,LandAndOceanAverageTemperatureUncertainty,LandAndOceanMovingAverageTemperature12
1997-02-01,3.766,0.093,9.456,0.067,-1.885,0.086,14.178,0.059,15.530333333333333
1997-03-01,6.0120000000000005,0.139,11.808,0.188,0.1899999999999999,0.095,14.873,0.068,15.548250000000001
1997-04-01,8.891,0.054,14.817,0.114,2.967,0.115,15.634,0.055,15.556000000000003
1997-05-01,11.593,0.072,17.378,0.109,5.8020000000000005,0.149,16.387999999999998,0.056,15.565666666666665
1997-06-01,14.130999999999998,0.066,19.913,0.096,8.334,0.135,17.158,0.056,15.591583333333334
1997-07-01,14.565,0.132,20.26,0.094,8.825,0.089,17.307000000000002,0.065,15.598833333333333
1997-08-01,14.255999999999998,0.091,20.13,0.104,8.578999999999999,0.122,17.266000000000002,0.059,15.603500000000002
1997-09-01,12.685,0.105,18.555000000000003,0.313,6.973,0.162,16.766000000000002,0.061,15.630333333333333
1997-10-01,10.109,0.07,15.682,0.108,4.665,0.145,15.935,0.056,15.66525
1997-11-01,6.841,0.096,12.195,0.092,1.503,0.086,14.952,0.06,15.694
1997-12-01,4.417,0.062,9.634,0.064,-0.7370000000000001,0.076,14.291,0.057,15.713833333333334
1998-01-01,3.3520000000000003,0.076,8.555,0.093,-1.7760000000000002,0.086,14.063,0.063,15.734250000000001
1998-02-01,4.8260000000000005,0.106,10.475,0.11,-0.7680000000000002,0.077,14.611,0.066,15.770333333333333
1998-03-01,6.023,0.0819999999999999,11.888,0.073,0.3009999999999999,0.102,14.958,0.065,15.777416666666667
1998-04-01,9.358,0.05,15.255,0.088,3.439,0.194,15.884,0.062,15.798250000000001
1998-05-01,12.291,0.083,18.182,0.1639999999999999,6.372000000000001,0.105,16.671,0.062,15.821833333333336
1998-06-01,14.521,0.114,20.404,0.13,8.777999999999999,0.072,17.289,0.066,15.832749999999999
1998-07-01,15.34,0.074,20.972,0.062,9.715,0.17,17.609,0.062,15.857916666666668
1998-08-01,14.874,0.074,20.505,0.128,9.344,0.217,17.491,0.062,15.876666666666665
1998-09-01,12.672999999999998,0.047,18.336,0.123,7.152,0.177,16.657,0.061,15.867583333333334
1998-10-01,9.941,0.055,15.505999999999998,0.117,4.45,0.116,15.768,0.064,15.853666666666667
1998-11-01,6.404,0.081,11.872,0.09,1.039,0.0819999999999999,14.697,0.062,15.832416666666667
1998-12-01,4.6690000000000005,0.045,10.083,0.079,-0.6559999999999999,0.101,14.214,0.061,15.826
1999-01-01,3.544,0.07,8.876999999999997,0.065,-1.7320000000000002,0.11,13.933,0.063,15.815166666666665
1999-02-01,4.694,0.089,10.4,0.063,-0.957,0.099,14.367,0.065,15.794833333333335
1999-03-01,5.53,0.102,11.4,0.106,-0.2739999999999999,0.086,14.675999999999998,0.069,15.771333333333333
1999-04-01,8.838,0.064,14.807,0.085,2.931,0.175,15.572,0.064,15.745333333333335
1999-05-01,11.706,0.045,17.613,0.116,5.824000000000002,0.155,16.298,0.061,15.71425
1999-06-01,14.031,0.072,19.831,0.121,8.205,0.131,16.957,0.062,15.686583333333333
1999-07-01,14.853,0.101,20.578000000000003,0.087,9.24,0.12,17.218,0.064,15.653999999999998
1999-08-01,14.348,0.089,20.158,0.076,8.696,0.125,17.1,0.063,15.621416666666667
1999-09-01,12.723,0.056,18.472,0.165,7.109,0.134,16.605,0.059,15.617083333333333
1999-10-01,9.997,0.095,15.583,0.107,4.4910000000000005,0.064,15.675,0.063,15.609333333333334
1999-11-01,6.5920000000000005,0.083,12.121,0.08,1.107,0.085,14.673,0.063,15.607333333333335
1999-12-01,4.565,0.085,9.953,0.09,-0.6920000000000001,0.078,14.13,0.064,15.600333333333333
2000-01-01,2.95,0.091,8.349,0.103,-2.322,0.072,13.773,0.064,15.587000000000002
2000-02-01,4.184,0.093,9.863,0.096,-1.371,0.092,14.265999999999998,0.065,15.578583333333333
2000-03-01,6.218999999999999,0.12,12.204999999999998,0.133,0.3759999999999999,0.0819999999999999,14.845999999999998,0.069,15.59275
2000-04-01,9.552,0.075,15.534,0.156,3.68,0.153,15.762,0.062,15.608583333333334
2000-05-01,11.874,0.064,17.721,0.127,5.997000000000001,0.2,16.395,0.061,15.616666666666665
2000-06-01,14.06,0.1,19.847,0.206,8.243,0.161,17.0,0.067,15.620249999999999
2000-07-01,14.848,0.12,20.665,0.107,9.098,0.098,17.242,0.066,15.622250000000001
2000-08-01,14.519,0.086,20.308,0.095,8.796,0.152,17.243000000000002,0.063,15.634166666666665
2000-09-01,12.547,0.058,18.373,0.115,6.822,0.142,16.613,0.061,15.634833333333333
2000-10-01,9.486,0.047,15.069,0.134,4.0,0.097,15.588,0.06,15.627583333333332
2000-11-01,6.312,0.084,11.67,0.092,0.996,0.064,14.632,0.062,15.624166666666666
2000-12-01,3.863,0.064,9.182,0.108,-1.3330000000000002,0.072,13.968,0.062,15.610666666666665
2001-01-01,3.3360000000000003,0.077,8.827,0.088,-2.0780000000000003,0.06,13.936,0.063,15.624249999999998
2001-02-01,3.72,0.109,9.486,0.059,-1.997,0.091,14.179,0.067,15.616999999999999
2001-03-01,6.207999999999999,0.058,12.130999999999998,0.094,0.4109999999999999,0.117,14.982,0.062,15.628333333333332
2001-04-01,9.245,0.098,15.174,0.118,3.234,0.155,15.808,0.066,15.632166666666665
2001-05-01,12.271,0.105,18.185,0.13,6.3500000000000005,0.107,16.569000000000003,0.066,15.646666666666667
2001-06-01,14.11,0.085,19.962,0.133,8.218,0.134,17.151,0.063,15.65925
2001-07-01,15.161,0.101,20.923,0.104,9.428,0.149,17.45,0.065,15.676583333333333
2001-08-01,14.427,0.115,20.332,0.103,8.664,0.178,17.294,0.068,15.680833333333334
2001-09-01,12.736,0.087,18.581000000000003,0.114,7.07,0.17,16.758,0.065,15.692916666666667
2001-10-01,9.935,0.073,15.578,0.101,4.353,0.109,15.831,0.064,15.713166666666668
2001-11-01,7.319,0.086,12.89,0.093,1.92,0.0819999999999999,15.011,0.064,15.744750000000002
2001-12-01,4.507,0.055,9.841,0.108,-0.685,0.089,14.241,0.062,15.767499999999998
2002-01-01,4.026,0.065,9.459,0.123,-1.3219999999999998,0.089,14.258,0.062,15.794333333333334
2002-02-01,4.704,0.078,10.435,0.104,-0.9480000000000002,0.058,14.505,0.065,15.8215
2002-03-01,6.772,0.034,12.775,0.083,0.8940000000000001,0.113,15.198,0.064,15.839500000000001
2002-04-01,9.229,0.049,15.146,0.099,3.3080000000000003,0.152,15.818,0.062,15.840333333333334
2002-05-01,12.248,0.081,18.157,0.17,6.199000000000002,0.197,16.605,0.062,15.843333333333334
2002-06-01,14.084,0.052,19.912,0.143,8.184000000000001,0.151,17.110000000000007,0.06,15.839916666666667
2002-07-01,15.354,0.077,21.199,0.075,9.409,0.096,17.487000000000002,0.062,15.843000000000002
2002-08-01,14.56,0.067,20.444000000000003,0.136,8.806999999999997,0.136,17.328,0.061,15.845833333333333
2002-09-01,12.95,0.103,18.785,0.129,7.16,0.083,16.799,0.065,15.84925
2002-10-01,9.988,0.079,15.599,0.166,4.484,0.15,15.859000000000002,0.062,15.851583333333332
2002-11-01,6.892,0.12,12.48,0.142,1.389,0.136,14.856,0.067,15.838666666666667
2002-12-01,4.038,0.064,9.357,0.119,-1.189,0.045,14.127,0.063,15.829166666666667
2003-01-01,3.981,0.07,9.558,0.119,-1.481,0.091,14.207,0.064,15.824916666666667
2003-02-01,4.085,0.097,9.749,0.088,-1.4800000000000002,0.111,14.359000000000002,0.065,15.812750000000001
2003-03-01,6.047999999999999,0.055,11.972,0.077,0.215,0.127,14.973,0.062,15.794000000000002
2003-04-01,9.154,0.074,15.033,0.105,3.209,0.122,15.774,0.063,15.790333333333336
2003-05-01,12.153,0.095,18.118,0.136,6.207999999999999,0.162,16.567,0.063,15.787166666666666
2003-06-01,14.017,0.135,19.77,0.12,8.222000000000001,0.146,17.104000000000006,0.068,15.786666666666669
2003-07-01,14.983,0.184,20.757,0.117,9.223,0.154,17.423000000000002,0.078,15.781333333333334
2003-08-01,14.691,0.089,20.48,0.084,8.974,0.119,17.402,0.063,15.7875
2003-09-01,12.911,0.067,18.692,0.181,7.221,0.18,16.839000000000002,0.06,15.790833333333337
2003-10-01,10.424,0.085,16.115,0.116,4.74,0.094,15.997,0.063,15.802333333333335
2003-11-01,6.727,0.075,12.203,0.134,1.347,0.117,14.838,0.061,15.800833333333335
2003-12-01,5.132999999999999,0.062,10.545,0.088,-0.179,0.091,14.436,0.062,15.826583333333334
2004-01-01,3.5250000000000004,0.062,8.901,0.109,-1.65,0.097,14.097,0.059,15.817416666666668
2004-02-01,4.4990000000000006,0.104,10.171,0.085,-1.1820000000000002,0.075,14.488,0.065,15.828166666666668
2004-03-01,6.321000000000001,0.069,12.275,0.0819999999999999,0.3759999999999999,0.093,14.992,0.061,15.829749999999999
2004-04-01,9.249,0.057,15.132,0.111,3.285,0.133,15.811,0.061,15.832833333333333
2004-05-01,11.571,0.07,17.296000000000006,0.075,5.707000000000002,0.144,16.383,0.058,15.8175
2004-06-01,13.889,0.097,19.66,0.128,8.035,0.155,17.006,0.063,15.809333333333333
2004-07-01,14.312,0.115,20.087,0.115,8.624,0.133,17.227,0.065,15.793
2004-08-01,14.188,0.104,20.011,0.09,8.382,0.083,17.266000000000002,0.063,15.781666666666666
2004-09-01,12.642,0.084,18.451,0.122,6.907,0.108,16.745,0.059,15.773833333333334
2004-10-01,10.127,0.091,15.843,0.117,4.511,0.092,15.889,0.061,15.764833333333334
2004-11-01,7.315,0.092,12.796,0.126,1.91,0.0819999999999999,15.022,0.06,15.780166666666668
2004-12-01,4.257,0.056,9.593,0.149,-0.9320000000000002,0.076,14.161,0.06,15.757249999999999
2005-01-01,3.808,0.064,9.026,0.135,-1.3769999999999998,0.066,14.159,0.059,15.762416666666667
2005-02-01,3.92,0.115,9.508,0.093,-1.5340000000000005,0.051,14.293,0.067,15.746166666666667
2005-03-01,6.5440000000000005,0.06,12.316,0.098,0.8130000000000002,0.074,15.106,0.064,15.755666666666668
2005-04-01,9.618,0.052,15.550999999999998,0.133,3.697,0.1639999999999999,15.978,0.061,15.769583333333332
2005-05-01,12.226,0.09,17.995,0.132,6.392,0.166,16.629,0.061,15.790083333333333
2005-06-01,14.476,0.083,20.104,0.142,8.863,0.14,17.248,0.062,15.810250000000002
2005-07-01,15.19,0.094,20.88,0.091,9.569,0.156,17.503,0.063,15.833250000000001
2005-08-01,14.51,0.078,20.25,0.091,8.934,0.153,17.375,0.059,15.842333333333334
2005-09-01,13.217,0.08,19.110000000000007,0.109,7.412000000000001,0.148,16.903,0.059,15.8555
2005-10-01,10.601,0.064,16.235,0.101,5.004,0.089,16.025000000000002,0.059,15.866833333333334
2005-11-01,7.422999999999999,0.068,12.944,0.111,1.988,0.073,15.005,0.058,15.865416666666667
2005-12-01,4.878,0.054,10.279000000000002,0.121,-0.395,0.065,14.327,0.058,15.879249999999999
2006-01-01,3.286,0.064,8.616999999999999,0.106,-1.942,0.113,13.99,0.059,15.865166666666667
2006-02-01,4.43,0.118,10.124,0.185,-1.2290000000000003,0.09,14.435,0.066,15.877
2006-03-01,6.3290000000000015,0.077,12.239,0.098,0.56,0.097,14.966,0.062,15.865333333333332
2006-04-01,9.055,0.089,15.004,0.191,3.0810000000000004,0.166,15.729,0.061,15.844583333333334
2006-05-01,11.786,0.092,17.650000000000006,0.25,5.791,0.206,16.463,0.06,15.83075
2006-06-01,14.443,0.093,20.317,0.156,8.530000000000001,0.131,17.215999999999998,0.06,15.828083333333334
2006-07-01,15.042,0.116,20.905,0.218,9.288,0.132,17.419,0.063,15.821083333333332
2006-08-01,14.913,0.107,20.79,0.122,9.146999999999998,0.182,17.479,0.061,15.829749999999999
2006-09-01,12.875,0.104,18.779000000000003,0.104,7.081,0.1669999999999999,16.792,0.062,15.820500000000001
2006-10-01,10.289,0.077,15.925,0.091,4.795999999999999,0.129,15.935,0.06,15.813
2006-11-01,6.955,0.078,12.448,0.123,1.5179999999999998,0.163,14.931,0.058,15.806833333333332
2006-12-01,4.987,0.065,10.345999999999998,0.151,-0.2430000000000001,0.084,14.407,0.06,15.8135
2007-01-01,4.5790000000000015,0.059,10.084,0.147,-0.8180000000000003,0.073,14.417,0.057,15.849083333333333
2007-02-01,4.221,0.077,10.039,0.077,-1.503,0.074,14.408,0.059,15.84683333333333
2007-03-01,6.485,0.113,12.483,0.096,0.5169999999999999,0.142,15.017,0.065,15.851083333333333
2007-04-01,9.823,0.109,15.807,0.183,3.88,0.211,15.93,0.062,15.867833333333332
2007-05-01,12.518,0.07,18.395000000000003,0.165,6.5680000000000005,0.157,16.629,0.055,15.881666666666666
2007-06-01,14.309,0.072,20.223,0.105,8.370000000000001,0.13,17.168000000000006,0.056,15.877666666666665
2007-07-01,15.23,0.115,21.108,0.116,9.482,0.166,17.485,0.061,15.883166666666668
2007-08-01,14.752,0.113,20.641,0.146,9.032,0.192,17.339000000000002,0.061,15.8715
2007-09-01,12.93,0.102,18.838,0.152,7.18,0.162,16.737000000000002,0.059,15.866916666666667
2007-10-01,10.332,0.1,16.134,0.13,4.609,0.12,15.867,0.06,15.86125
2007-11-01,7.0840000000000005,0.085,12.772,0.132,1.4780000000000002,0.105,14.821,0.057,15.852083333333335
2007-12-01,4.523,0.059,9.873,0.097,-0.6840000000000002,0.114,14.11,0.057,15.827333333333334
2008-01-01,2.8440000000000003,0.059,8.155,0.16,-2.383,0.109,13.719,0.057,15.769166666666669
2008-02-01,3.576,0.068,9.351,0.078,-2.1060000000000003,0.1,14.061,0.059,15.740250000000001
2008-03-01,6.906000000000001,0.099,12.992,0.106,0.879,0.112,15.077,0.063,15.74525
2008-04-01,9.295,0.083,15.42,0.121,3.175,0.127,15.735,0.058,15.729000000000001
2008-05-01,12.053999999999998,0.071,17.989,0.084,6.053000000000001,0.155,16.497,0.055,15.718000000000002
2008-06-01,14.145,0.097,19.973,0.091,8.266,0.144,17.077,0.058,15.710416666666665
2008-07-01,15.174,0.072,21.006,0.138,9.407,0.16,17.449,0.054,15.707416666666667
2008-08-01,14.377,0.113,20.176,0.073,8.594,0.141,17.282,0.06,15.702666666666667
2008-09-01,12.802,0.087,18.629,0.087,7.1160000000000005,0.154,16.757,0.057,15.704333333333333
2008-10-01,10.399,0.078,16.038,0.091,4.847,0.125,15.931,0.056,15.709666666666665
2008-11-01,7.224,0.064,12.738,0.107,1.7959999999999998,0.103,14.919,0.054,15.717833333333333
2008-12-01,4.385,0.056,9.834,0.106,-0.946,0.128,14.151,0.056,15.72125
2009-01-01,3.687,0.078,9.175999999999998,0.103,-1.7560000000000002,0.107,14.091,0.058,15.752249999999998
2009-02-01,4.093999999999999,0.083,9.822,0.06,-1.5450000000000002,0.077,14.267,0.06,15.769416666666666
2009-03-01,6.086,0.058,12.065,0.093,0.132,0.112,14.873,0.06,15.752416666666667
2009-04-01,9.367,0.084,15.377,0.098,3.32,0.194,15.819,0.059,15.759416666666667
2009-05-01,12.111999999999998,0.104,18.01,0.177,6.141,0.1669999999999999,16.570999999999998,0.06,15.765583333333334
2009-06-01,14.201,0.074,20.056,0.172,8.3,0.122,17.26,0.057,15.780833333333334
2009-07-01,15.231,0.148,21.085,0.1,9.456,0.13,17.578,0.067,15.791583333333334
2009-08-01,14.655,0.109,20.577,0.103,8.854999999999997,0.1369999999999999,17.427,0.06,15.803666666666665
2009-09-01,13.153,0.05,19.006,0.094,7.397,0.133,16.864,0.053,15.812583333333334
2009-10-01,10.136,0.075,15.79,0.087,4.563,0.104,15.91,0.056,15.810833333333333
2009-11-01,7.031000000000001,0.087,12.574000000000002,0.085,1.64,0.128,14.968,0.057,15.814916666666667
2009-12-01,4.31,0.081,9.661,0.121,-0.94,0.101,14.298,0.06,15.827166666666669
2010-01-01,3.737,0.079,9.245,0.087,-1.6770000000000005,0.0819999999999999,14.207999999999998,0.06,15.836916666666667
2010-02-01,4.399,0.08,10.034,0.083,-1.107,0.079,14.517,0.061,15.857750000000001
2010-03-01,6.738,0.057,12.669,0.074,0.7959999999999998,0.119,15.223,0.059,15.886916666666666
2010-04-01,9.671,0.087,15.616,0.153,3.759,0.159,16.038999999999998,0.06,15.90525
2010-05-01,12.406,0.078,18.173,0.143,6.524000000000001,0.132,16.732,0.057,15.918666666666667
2010-06-01,14.421,0.086,20.252,0.118,8.488999999999999,0.128,17.271,0.057,15.919583333333334
2010-07-01,15.213,0.09,20.97,0.08,9.551,0.141,17.532,0.057,15.915750000000001
2010-08-01,14.768,0.112,20.656,0.062,8.984,0.124,17.412,0.061,15.914500000000002
2010-09-01,12.863,0.065,18.603,0.092,7.252000000000001,0.117,16.761,0.054,15.905916666666668
2010-10-01,10.442,0.07,16.115,0.083,4.905,0.12,15.939,0.057,15.908333333333333
2010-11-01,7.487,0.102,13.168,0.128,1.95,0.097,14.995,0.06,15.910583333333333
2010-12-01,4.292,0.095,9.887,0.138,-1.139,0.09,14.117,0.06,15.895499999999998
2011-01-01,3.282,0.0819999999999999,8.722000000000001,0.096,-2.0340000000000003,0.133,13.928,0.059,15.872166666666665
2011-02-01,3.743,0.067,9.435,0.077,-1.906,0.104,14.193,0.059,15.845166666666666
2011-03-01,6.101,0.064,11.963,0.098,0.3140000000000001,0.144,14.88,0.06,15.816583333333334
2011-04-01,9.483,0.046,15.45,0.152,3.524,0.159,15.832,0.056,15.799333333333331
2011-05-01,11.986,0.056,17.917,0.105,6.0230000000000015,0.165,16.523,0.056,15.781916666666666
2011-06-01,14.37,0.0819999999999999,20.231,0.102,8.48,0.143,17.203000000000007,0.058,15.776250000000003
2011-07-01,15.482,0.113,21.32,0.131,9.684,0.11,17.567999999999998,0.062,15.77925
2011-08-01,15.012,0.091,20.922,0.114,9.207999999999998,0.13,17.475,0.059,15.7845
2011-09-01,12.912,0.083,18.89,0.14,6.997999999999999,0.147,16.762,0.057,15.784583333333332
2011-10-01,10.352,0.087,16.075,0.08,4.85,0.115,15.873,0.059,15.779083333333334
2011-11-01,6.814,0.107,12.395,0.094,1.432,0.156,14.799,0.06,15.762749999999999
2011-12-01,4.654999999999999,0.106,10.098,0.183,-0.6409999999999999,0.133,14.198,0.063,15.7695
2012-01-01,3.157,0.085,8.690999999999999,0.135,-2.233,0.117,13.859000000000002,0.06,15.763750000000002
2012-02-01,3.628,0.102,9.379,0.084,-2.067,0.145,14.164,0.063,15.761333333333333
2012-03-01,6.023,0.054,12.025,0.0819999999999999,0.0749999999999999,0.16,14.863,0.061,15.759916666666667
2012-04-01,9.675999999999998,0.055,15.679,0.129,3.689,0.144,15.880999999999998,0.059,15.764000000000001
2012-05-01,12.59,0.109,18.611,0.108,6.461,0.162,16.698999999999998,0.064,15.778666666666666
2012-06-01,14.492,0.078,20.43,0.101,8.505,0.14,17.252000000000002,0.06,15.782749999999998
2012-07-01,15.076,0.076,21.006,0.079,9.229,0.113,17.45,0.06,15.772916666666667
2012-08-01,14.72,0.069,20.709,0.079,8.84,0.218,17.42,0.06,15.768333333333333
2012-09-01,13.04,0.069,19.074,0.093,7.176,0.188,16.882,0.06,15.778333333333334
2012-10-01,10.428,0.098,16.203,0.099,4.765,0.134,16.019000000000002,0.063,15.7905
2012-11-01,7.1560000000000015,0.116,12.689,0.15,1.7959999999999998,0.127,15.001,0.064,15.807333333333334
2012-12-01,4.102,0.09,9.498,0.149,-1.162,0.096,14.138,0.064,15.802333333333335
2013-01-01,3.685,0.097,9.255,0.154,-1.7260000000000002,0.088,14.117,0.064,15.823833333333333
2013-02-01,4.222,0.093,9.95,0.057,-1.4720000000000002,0.148,14.359000000000002,0.065,15.840083333333334
2013-03-01,6.261,0.09,12.328,0.089,0.174,0.142,14.952,0.066,15.847500000000002
2013-04-01,9.044,0.098,15.084,0.15,3.055,0.177,15.749,0.065,15.836500000000001
2013-05-01,12.195,0.104,18.107000000000006,0.139,6.263,0.196,16.608999999999998,0.065,15.829
2013-06-01,14.568,0.09,20.44,0.158,8.685,0.165,17.257,0.062,15.829416666666669
2013-07-01,15.003,0.126,20.737,0.1,9.33,0.153,17.503,0.068,15.833833333333333
2013-08-01,14.742,0.129,20.596,0.12,9.014,0.179,17.462,0.068,15.837333333333333
2013-09-01,13.154000000000002,0.104,18.947000000000006,0.077,7.482,0.194,16.894000000000002,0.064,15.838333333333333
2013-10-01,10.255999999999998,0.077,15.994000000000002,0.1,4.663,0.135,15.905,0.062,15.828833333333334
2013-11-01,7.423999999999999,0.079,12.965,0.113,2.016,0.116,15.107,0.062,15.837666666666665
2013-12-01,4.724,0.085,10.083,0.129,-0.5479999999999999,0.105,14.339,0.065,15.854416666666665
2014-01-01,3.732,0.075,9.327,0.138,-1.7550000000000003,0.091,14.136,0.064,15.856
2014-02-01,3.5,0.068,9.146,0.073,-2.08,0.095,14.157,0.065,15.839166666666666
2014-03-01,6.377999999999999,0.098,12.367,0.108,0.436,0.139,15.09,0.068,15.850666666666667
2014-04-01,9.589,0.111,15.529000000000002,0.09,3.617,0.193,16.038,0.069,15.87475
2014-05-01,12.582,0.068,18.362,0.158,6.613,0.166,16.804000000000002,0.059,15.891
2014-06-01,14.335,0.096,20.126,0.095,8.472999999999999,0.157,17.303,0.064,15.894833333333333
2014-07-01,14.873,0.078,20.711,0.091,9.112,0.135,17.508,0.061,15.895249999999999
2014-08-01,14.875,0.115,20.79,0.098,9.047,0.173,17.607,0.064,15.907333333333334
2014-09-01,13.091,0.086,18.865,0.106,7.399,0.155,16.975,0.059,15.914083333333336
2014-10-01,10.33,0.076,16.066,0.111,4.689,0.126,16.029,0.059,15.924416666666668
2014-11-01,6.712999999999999,0.121,12.284,0.124,1.3130000000000002,0.115,14.899,0.064,15.907083333333334
2014-12-01,4.85,0.09,10.19,0.148,-0.331,0.123,14.41,0.062,15.913000000000002
2015-01-01,3.881,0.13,9.432,0.09,-1.5180000000000002,0.097,14.255,0.066,15.922916666666666
2015-02-01,4.664,0.121,10.497,0.092,-1.1380000000000003,0.113,14.564,0.067,15.956833333333334
2015-03-01,6.74,0.06,12.659,0.096,0.8940000000000001,0.079,15.193,0.061,15.965416666666668
2015-04-01,9.313,0.088,15.224,0.1369999999999999,3.402,0.147,15.962,0.061,15.959083333333332
2015-05-01,12.312,0.081,18.181,0.117,6.3130000000000015,0.153,16.774,0.058,15.956583333333333
2015-06-01,14.505,0.068,20.364,0.133,8.627,0.168,17.39,0.057,15.963833333333334
2015-07-01,15.050999999999998,0.086,20.904,0.109,9.326,0.225,17.611,0.058,15.972416666666668
2015-08-01,14.755,0.072,20.699,0.11,9.004999999999997,0.17,17.589000000000002,0.057,15.970916666666668
2015-09-01,12.999,0.079,18.845,0.088,7.199,0.229,17.049,0.058,15.977083333333333
2015-10-01,10.800999999999998,0.102,16.45,0.059,5.231999999999998,0.115,16.29,0.062,15.998833333333332
2015-11-01,7.433,0.119,12.892,0.093,2.157,0.106,15.252,0.063,16.02825
2015-12-01,5.518,0.1,10.725,0.154,0.2869999999999997,0.099,14.774,0.062,16.058583333333335
